date,action,symbol,price,quantity,reason,predicted_return,partial_ratio,hold_days
20230828,sell,600683.SH,8.28,2226.01555975771,take_profit,,0.5,8.0
20230830,buy,002279.SZ,7.12,4388.798666419453,open,6.9535603523254395,,
20230830,sell,601555.SH,8.27,3641.4700592725394,stop_loss,,1.0,5.0
20230831,buy,601555.SH,8.32,3737.1970247925137,open,9.657194137573242,,
20230901,sell,000014.SZ,13.76,1153.9942674986248,take_profit,,0.5,9.0
20230901,sell,601555.SH,8.18,3737.1970247925137,stop_loss_next_open,,1.0,2.0
20230904,buy,600266.SH,7.06,4398.471138137292,open,7.115088939666748,,
20230904,sell,000014.SZ,13.85,1153.9942674986248,short_trend_break_2x,,1.0,10.0
20230905,buy,000090.SZ,6.4,4878.699431015493,open,7.726562976837158,,
20230905,sell,600683.SH,7.43,2226.01555975771,short_trend_break_2x,,1.0,14.0
20230905,sell,600266.SH,6.68,4398.471138137292,stop_loss,,1.0,2.0
20230906,buy,601136.SH,23.32,1337.6047563463328,open,3.3778045177459717,,
20230907,sell,601136.SH,25.64,668.8023781731664,take_profit,,0.5,2.0
20230911,buy,603985.SH,25.27,1246.6666886216397,open,5.774361610412598,,
20230912,sell,002279.SZ,7.33,2194.3993332097266,take_profit,,0.5,10.0
20230912,sell,601136.SH,23.53,668.8023781731664,short_trend_break_2x,,1.0,5.0
20230912,sell,603985.SH,25.15,1246.6666886216397,stop_loss,,1.0,2.0
20230913,buy,600272.SH,12.65,2499.8440724792767,open,7.600446701049805,,
20230913,buy,603106.SH,7.3,4331.921577652445,open,6.470457553863525,,
20230913,sell,002279.SZ,7.03,2194.3993332097266,short_trend_break_2x,,1.0,11.0
20230914,sell,603106.SH,7.22,4331.921577652445,stop_loss_next_open,,1.0,2.0
20230915,buy,603220.SH,23.3,1350.8131390271503,open,7.156249046325684,,
20230922,sell,603220.SH,26.65,675.4065695135752,take_profit,,0.5,6.0
20230925,buy,000700.SZ,6.94,4600.3556975369875,open,8.789994239807129,,
20230928,sell,000090.SZ,6.06,4878.699431015493,stop_loss,,1.0,18.0
20231009,buy,002590.SZ,11.29,2797.8077779149307,open,12.513132095336914,,
20231013,sell,600272.SH,12.73,1249.9220362396384,take_profit,,0.5,17.0
20231013,sell,000700.SZ,8.49,2300.1778487684937,take_profit,,0.5,9.0
20231016,buy,601188.SH,4.1,7881.256344885442,open,7.546763896942139,,
20231016,sell,600272.SH,12.6,1249.9220362396384,short_trend_break_2x,,1.0,18.0
20231018,buy,600540.SH,5.8,5566.828796747212,open,9.37321662902832,,
20231019,sell,600540.SH,5.59,5566.828796747212,stop_loss_next_open,,1.0,2.0
20231023,sell,000700.SZ,7.34,2300.1778487684937,short_trend_break_2x,,1.0,15.0
20231024,buy,600186.SH,6.64,4883.026576462767,open,10.305333137512207,,
20231026,sell,002590.SZ,13.43,1398.9038889574654,take_profit,,0.5,14.0
20231030,buy,603168.SH,10.76,3070.434428636781,open,7.84431791305542,,
20231101,sell,601188.SH,3.93,7881.256344885442,short_trend_break_2x,,1.0,13.0
20231102,buy,002038.SZ,11.51,2846.5596728691435,open,9.961589813232422,,
20231103,sell,603220.SH,36.52,675.4065695135752,short_trend_break_2x,,1.0,30.0
